pl_name,tic_id,hostname,ra,dec,disc_year,pl_orbper,pl_rade,pl_bmasse,st_teff,st_rad,st_mass,sy_dist
"Kepler-236 c","TIC 120044687","Kepler-236",283.8664285,39.8981928,2014,23.96812700000,2.00000000,4.66000000,3750.00,0.510000,0.596005,288.76300000
"TOI-2328 b","TIC 394287035","TOI-2328",31.6907424,-81.2473760,2025,17.10197000000,9.97599282,50.85254512,5525.00,0.900000,0.950000,231.78200000
"HIP 67537 b","TIC 166526615","HIP 67537",207.5808445,-39.9008996,2017,2523.64713000000,12.30000000,4309.11754211,4985.00,8.690000,2.316000,116.04600000
"Kepler-305 c","TIC 171879024","Kepler-305",299.2242557,40.3431670,2013,8.29100000000,3.30000000,6.00000000,5080.00,0.800000,0.760000,868.47700000
"HD 77338 b","TIC 37533318","HD 77338",135.3022475,-25.5282343,2012,5.73610000000,4.12000000,15.90000000,5341.00,0.970000,1.370000,45.93500000
"KOI-3503 c","TIC 138097784","KOI-3503",293.1507654,41.7291532,2021,31.82800000000,1.21000000,10.36000000,6001.00,1.255000,0.858000,887.06400000
"TOI-2152 A b","TIC 395393265","TOI-2152",26.3389717,77.7901231,2023,3.37735120000,14.35870428,899.45439181,6630.00,1.612000,1.516000,303.00600000
"HD 83443 b","TIC 32820141","HD 83443",144.2994103,-43.2727210,2002,2.98562800000,14.10000000,127.76701961,5442.00,0.940000,1.000000,40.89910000
"HD 133131 A b","TIC 440955228","HD 133131 A",225.8984524,-27.8431369,2016,649.00000000000,13.60000000,451.31860000,5799.00,0.955014,0.950000,51.47360000
"HD 66428 c","TIC 73238215","HD 66428",120.8691654,-1.1636019,2021,10478.84437000000,13.50000000,560.64930995,5716.00,1.130000,1.010000,53.28170000
"Kepler-607 b","TIC 159579593","Kepler-607",291.0571451,44.6323060,2016,0.63816320400,0.87000000,0.59000000,5196.00,0.800000,0.840000,519.12200000
"Kepler-860 b","TIC 271774166","Kepler-860",295.5772681,46.2547028,2016,5.10137945400,3.24000000,10.60000000,5836.00,1.060000,1.040000,1056.36000000
"HD 196067 b","TIC 327303574","HD 196067",310.4364195,-75.3514992,2012,3413.70000000000,12.40000000,3623.24383980,6072.00,1.710000,1.160000,39.93460000
"Kepler-1039 b","TIC 274020852","Kepler-1039",298.3266169,45.3154212,2016,0.93488424200,1.46000000,2.73000000,4870.00,0.740000,0.790000,306.91000000
"Kepler-228 c","TIC 27772524","Kepler-228",296.2860853,48.2246328,2014,4.13444400000,2.70000000,7.75000000,6043.00,1.014000,1.006000,1644.61000000
"TIC 178172313 b","TIC 178172313","TIC 178172313",43.4062672,-32.0770480,2026,4.37318161360,2.80405322,8.27000000,5405.59,0.843450,0.910000,178.13700000
"Kepler-378 b","TIC 271354634","Kepler-378",294.9489697,46.4388673,2014,16.09236100000,0.75000000,0.34700000,4661.00,0.671000,0.780000,152.09400000
"HD 4208 b","TIC 43400838","HD 4208",11.1125532,-26.5150392,2001,832.97000000000,13.90000000,257.44230000,5717.00,0.846000,0.883000,34.19370000
"HD 148156 b","TIC 225317852","HD 148156",247.0723035,-46.3175085,2009,1027.00000000000,13.90000000,270.14400000,6308.00,1.210000,1.220000,57.12890000
"HD 168746 b","TIC 18097734","HD 168746",275.4573269,-11.9229757,2002,6.40400000000,11.10000000,85.81410000,5570.00,1.090000,1.070000,41.56810000
"HD 20781 c","TIC 144503312","HD 20781",50.0139757,-28.7841175,2019,13.89050000000,2.17000000,5.33000000,5256.00,0.833609,0.700000,35.97150000
"Kepler-1779 b","TIC 239309962","Kepler-1779",300.4174607,45.6054854,2021,16.34359932000,3.03295685,9.44000000,5730.00,1.056000,1.008000,908.50100000
"K2-32 d","TIC 437444661","K2-32",252.4260080,-19.5430504,2016,31.71701000000,3.48400000,6.70000000,5271.00,0.860000,0.830000,157.68200000
"HD 100508 b","TIC 280859200","HD 100508",173.3014057,-67.0546386,2026,5681.00000000000,13.70000000,381.39408840,5419.00,1.017900,0.940000,32.75480000
"HD 184010 b","TIC 113329742","HD 184010",292.8401421,26.6172796,2022,286.60000000000,12.10000000,98.52680617,4971.00,4.860000,1.350000,60.79930000
"Kepler-1220 b","TIC 272944301","Kepler-1220",297.0703980,42.9777396,2016,7.42693741000,1.52000000,2.92000000,5842.00,0.990000,1.000000,961.90700000
"Kepler-1119 b","TIC 272940104","Kepler-1119",297.0191018,44.3274936,2016,8.32651530000,1.92000000,4.35000000,6083.00,1.170000,1.110000,1757.23000000
"Kepler-146 b","TIC 138569990","Kepler-146",294.1107631,38.7102222,2014,31.15879900000,3.71000000,13.30000000,5948.00,1.208000,1.079000,716.79700000
"HD 82943 b","TIC 405485269","HD 82943",143.7114034,-12.1302976,2003,441.47000000000,13.50000000,534.25000000,5935.00,1.182600,1.080000,27.59020000
"TOI-2084 b","TIC 441738827","TOI-2084",259.2545389,72.7470231,2023,6.07842470000,2.47000000,6.66000000,3551.00,0.475000,0.453000,114.54900000
"HD 109749 b","TIC 144289338","HD 109749",189.3173489,-40.8121458,2005,5.23989100000,11.10000000,85.81410000,5824.00,1.220000,1.130000,63.08210000
"HD 4760 b","TIC 405337087","HD 4760",12.4161652,6.4071412,2021,434.00000000000,12.30000000,4417.83700000,4076.00,42.400000,1.050000,537.87300000
"TOI-2093 c","TIC 402898317","TOI-2093",302.7375229,70.8696532,2025,53.81149000000,2.30000000,15.80000000,4426.00,0.729000,0.745000,82.79820000
"HAT-P-7 b","TIC 424865156","HAT-P-7",292.2471900,47.9695429,2008,2.20474000000,16.92559000,584.80720000,6389.00,2.000000,1.560000,341.07900000
"2MASS J02192210-3925225 b","TIC 77111651","2MASS J02192210-3925225",34.8427046,-39.4230767,2015,,16.14096000,4417.83700000,3064.00,0.281000,0.108000,40.08964117
"TOI-2015 c","TIC 368287008","TOI-2015",232.1326528,27.3610730,2025,5.58279600000,2.93000000,8.91000000,3297.00,0.327300,0.304100,47.34440000
"HD 10180 g","TIC 231836962","HD 10180",24.4731133,-60.5114881,2010,604.67000000000,,3375.33768234,5911.00,1.109000,1.060000,38.96070000
"HIP 113103 c","TIC 121490076","HIP 113103",343.5723794,-43.0102291,2023,14.24564800000,2.40000000,6.35000000,4930.00,0.742000,0.761000,46.21220000
"Kepler-1254 b","TIC 48506710","Kepler-1254",285.1733174,48.7700099,2016,9.99113313000,1.55000000,3.02000000,4985.00,0.750000,0.780000,622.81800000
"TOI-5788 c","TIC 42883782","TOI-5788",287.4249017,31.7615284,2026,16.21336200000,2.27200000,6.40000000,5615.00,0.870000,0.870000,97.61400000
"Kepler-30 b","TIC 399794329","Kepler-30",285.2836483,38.9472625,2012,29.33434000000,3.90000000,11.30000000,5498.00,0.950000,0.990000,914.22100000
"Kepler-909 b","TIC 159096688","Kepler-909",289.5063796,45.3709728,2016,13.93290318000,1.47000000,2.76000000,6154.00,1.230000,1.170000,309.59600000
"Kepler-1488 b","TIC 399825584","Kepler-1488",286.6464265,49.9377735,2016,39.81899320000,1.86000000,4.12000000,5820.00,1.310000,1.050000,905.82500000
"Kepler-557 b","TIC 138222081","Kepler-557",293.7084179,41.6151084,2016,3.70598955100,2.67000000,7.61000000,6068.00,1.160000,1.110000,2097.12000000
"K2-342 b","TIC 197215129","K2-342",133.1218996,21.2386816,2021,11.56105200000,2.03000000,4.78000000,5920.00,1.090000,1.010000,208.35700000
"K2-195 b","TIC 178941218","K2-195",199.8315191,-8.5095364,2018,15.85297500000,3.13000000,9.96000000,5713.00,0.990000,0.940000,315.01400000
"Kepler-842 b","TIC 424815179","Kepler-842",292.3285976,49.6535171,2016,1.21956827000,1.60000000,3.19000000,4848.00,0.730000,0.780000,532.72600000
"TOI-5292 A b","TIC 33397739","TOI-5292 A",344.2223631,-8.1197473,2026,2.02191000000,12.64373023,412.85910069,3919.00,0.611000,0.596000,337.09500000
"Kepler-81 c","TIC 270611154","Kepler-81",293.6369437,42.8248275,2012,12.04000000000,2.37000000,4.30000000,4385.00,0.590000,0.640000,348.29100000
"Kepler-196 b","TIC 164828012","Kepler-196",284.9685077,42.0791214,2014,20.73988600000,1.90000000,4.27000000,5128.00,0.782000,0.839000,451.31200000
"Kepler-179 b","TIC 268057162","Kepler-179",298.6636163,47.7619329,2014,2.73592600000,1.64000000,3.33000000,5302.00,0.759000,0.893000,605.68000000
"TIC 365102760 b","TIC 365102760","TIC 365102760",305.8398236,54.3943194,2024,4.21285367000,6.21000000,19.20000000,4900.00,3.130000,1.170000,555.54600000
"K2-146 b","TIC 175261852","K2-146",130.0266951,19.0923416,2018,2.64460000000,2.05000000,5.77000000,3385.00,0.330000,0.331000,79.30020000
"WASP-158 b","TIC 37718056","WASP-158",4.1463468,-10.9764226,2018,3.65633300000,11.99363000,886.74570000,6350.00,1.390000,1.380000,524.99300000
"KIC 3526061 b","TIC 399793957","KIC 3526061",285.1863974,38.6111112,2022,3552.00000000000,12.10000000,5768.58558705,4829.00,5.860000,1.420000,401.22900000
"Kepler-711 b","TIC 273234664","Kepler-711",297.4600468,42.8398172,2016,23.58914398000,3.41000000,11.50000000,5222.00,0.800000,0.840000,624.57500000
"TOI-1347 b","TIC 229747848","TOI-1347",280.3266806,70.2900536,2024,0.84742346000,1.80000000,11.10000000,5464.00,0.830000,0.913000,147.47600000
"Kepler-738 b","TIC 158490928","Kepler-738",287.5696516,46.5679011,2016,24.58721573000,2.50000000,6.80000000,5327.00,0.820000,0.860000,1113.65000000
"Kepler-131 b","TIC 121660708","Kepler-131",288.5308924,40.9423730,2014,16.09200000000,2.41000000,16.13000000,5685.00,1.030000,1.020000,228.67800000
"HIP 29442 d","TIC 33692729","TOI-469",93.0578446,-14.6493167,2023,6.42957500000,1.53800000,5.14000000,5289.00,0.980000,0.901000,68.19200000
"Kepler-1941 b","TIC 351191396","Kepler-1941",296.6270184,49.3538910,2021,31.33510017000,2.64976949,7.51000000,6404.00,1.142000,1.175000,1494.39000000
"Kepler-1850 b","TIC 158389981","Kepler-1850",287.1428295,43.6161177,2021,1.38580000400,0.72909663,0.31300000,4239.00,0.600000,0.611000,250.19900000
"K2-28 b","TIC 39926974","K2-28",335.6233145,-7.9563525,2016,2.26045500000,2.32000000,5.99000000,3214.00,0.288000,0.257000,62.99690000
"HD 34445 b","TIC 284907742","HD 34445",79.4207483,7.3527156,2009,1049.00000000000,13.90000000,260.62060000,5879.00,1.380000,1.140000,46.09070000
"TOI-2796 b","TIC 220076110","TOI-2796",84.1527191,0.8962788,2023,4.80849830000,17.26183028,139.84449908,5764.00,1.069000,1.063000,350.34300000
"TOI-6054.02","TIC 392681545","TOI-6054",56.3370070,60.3509170,2024,12.56363600000,2.82000000,9.30000000,6047.00,1.662000,1.107000,79.40700000
"TOI-2184 b","TIC 176956893","TOI-2184",100.8331246,-66.9476563,2022,6.90683000000,11.39953337,206.58846455,5966.00,2.900000,1.530000,788.31700000
"WASP-26 b","TIC 32487566","WASP-26",4.6030424,-15.2674044,2010,2.75660000000,13.56289000,270.15550000,6034.00,1.220000,0.860000,252.75900000
"Kepler-92 d","TIC 121943724","Kepler-92",289.0860607,41.5630224,2015,49.35680000000,2.06700000,11.86668060,5904.34,1.817190,1.070000,477.99200000
"TOI-2005 b","TIC 147660886","TOI-2005",164.0316540,-43.3766967,2025,17.30590400000,11.99360935,2034.10180480,7130.00,2.020000,1.590000,328.47500000
"K2-199 c","TIC 2621212","K2-199",208.9014508,-6.1360833,2018,7.37448970000,2.85000000,12.40000000,4491.00,0.682000,0.711000,107.51800000
"HD 215152 e","TIC 251042502","HD 215152",340.8380941,-6.4020685,2018,25.19670000000,,975.41538108,4935.00,0.730000,0.770000,21.59740000
"Kepler-341 b","TIC 159179987","Kepler-341",289.8615609,43.4727412,2014,5.19552800000,1.18000000,1.76000000,6012.00,1.024000,0.976000,1047.03000000
"Kepler-197 e","TIC 27397848","Kepler-197",295.2264739,50.5592348,2014,25.20971500000,0.91000000,0.69300000,6004.00,1.120000,0.857000,330.57500000
"TOI-1260 d","TIC 355867695","TOI-1260",157.1440712,65.8541986,2022,16.60816400000,3.12000000,11.84000000,4227.00,0.672000,0.679000,73.59770000
"K2-402 b","TIC 393548451","K2-402",161.4519130,6.4193180,2022,17.27474000000,2.67800000,7.65000000,5716.00,1.280000,0.944000,523.05500000
"Kepler-194 d","TIC 63070427","Kepler-194",291.9714290,47.8640498,2014,52.81497300000,2.40000000,6.35000000,6089.00,1.025000,0.940000,1097.97000000
"K2-160 b","TIC 349456525","K2-160",184.0545174,-3.5530888,2018,3.70587100000,3.17824034,10.20000000,5649.00,0.913754,0.982829,315.36300000
"K2-239 c","TIC 374339566","K2-239",160.5941265,4.4413751,2018,7.77500000000,1.00000000,0.97200000,3420.00,0.360000,0.400000,31.08490000
"KIC 9663113 b","TIC 272844987","KIC 9663113",297.0454037,46.3286653,2015,572.38470000000,4.60000000,19.20000000,6065.00,1.030000,0.980000,1594.74000000
"HAT-P-58 b","TIC 9443323","HAT-P-58",68.8465093,56.8682691,2021,4.01383790000,14.93036229,118.23216740,6078.00,1.530000,1.031000,515.59000000
"Kepler-1879 b","TIC 121944984","Kepler-1879",289.3644209,41.5332589,2021,10.61340046000,2.06512018,4.92000000,5865.00,1.388000,1.023000,627.17100000
"WASP-58 b","TIC 424435940","WASP-58",274.7012534,45.1722194,2012,5.01718000000,16.02887000,308.29510000,5800.00,1.220000,1.060000,290.40400000
"Kepler-723 b","TIC 164786087","Kepler-723",284.8304434,44.6580932,2016,4.08227506800,12.19000000,,5539.00,0.890000,0.920000,1071.80000000
"HD 88986 b","TIC 1042868","HD 88986",154.1166869,28.6820708,2023,146.05000000000,2.49000000,17.20000000,5861.00,1.543000,1.250000,33.26730000
"Kepler-1694 b","TIC 138425797","Kepler-1694",293.7936339,40.2410230,2020,3.89526000000,1.17986031,1.76000000,4954.00,0.756284,0.820000,513.32900000
"Kepler-20 c","TIC 158554588","Kepler-20",287.6979913,42.3385782,2011,10.85407740000,2.89400000,11.10000000,5495.00,0.916400,0.929000,282.56300000
"Kepler-114 c","TIC 27011135","Kepler-114",294.1214820,48.3497977,2013,8.04100000000,1.60000000,2.80000000,4660.00,0.540000,0.560000,259.53300000
"K2-79 b","TIC 435339558","K2-79",55.2559307,13.5191871,2016,10.99503900000,4.15000000,5.90000000,5897.00,1.269000,1.060000,256.01100000
"GJ 1061 b","TIC 79611981","GJ 1061",54.0032486,-44.5143104,2020,3.20730000000,1.04000000,1.11000000,2953.00,0.156000,0.120000,3.67278000
"HD 18143 c","TIC 436933294","HD 18143",43.9140248,26.8723829,2022,28982.41764000000,12.50000000,3177.64841319,5078.00,0.870000,0.850000,22.52430000
"Kepler-392 b","TIC 158796434","Kepler-392",288.6608260,43.3681938,2014,5.34185300000,1.00000000,0.97200000,5938.00,1.129000,0.874000,681.42800000
"HD 213519 b","TIC 200215494","HD 213519",337.7727845,45.1452472,2022,11.12214000000,2.99000000,9.21702380,5840.00,1.082870,1.050000,41.00140000
"24 Boo b","TIC 441712711","24 Boo",217.1555242,49.8446488,2018,30.33000000000,13.90000000,280.64248338,4816.00,12.190000,1.050000,95.98630000
"TOI-4930 b","TIC 307221757","TOI-4930",208.6418883,-45.1544786,2026,6.78130241498,6.93277225,38.40000000,5624.72,1.159260,1.040000,413.75700000
"Kepler-411 b","TIC 399954349","Kepler-411",287.6057027,49.5233937,2013,3.00515600000,2.40100000,25.60000000,4974.00,0.820000,0.870000,153.67600000
"TOI-954 b","TIC 44792534","TOI-954",61.9410587,-25.2088028,2020,3.68497290000,9.55006800,55.30242000,5710.00,1.892000,1.201000,238.76800000
"Kepler-347 b","TIC 299158566","Kepler-347",289.1995995,49.3056404,2014,12.79836000000,1.97000000,4.54000000,6088.00,1.005000,0.922000,1298.88000000
"TOI-4559 b","TIC 271169413","TOI-4559",211.0135378,-30.0141252,2024,3.96599100000,1.41500000,2.59000000,3558.00,0.374000,0.392000,31.63540000
"TOI-5319 b","TIC 246965431","TOI-5319",35.2135563,23.5204408,2024,4.07853000000,2.83000000,8.40000000,3580.00,0.485000,0.500000,61.17100000
"Kepler-1721 b","TIC 164527535","Kepler-1721",283.5441984,45.2256548,2021,4.59238004700,3.11856756,9.90000000,5351.00,0.796000,0.890000,641.37400000
"KOI-4978 b","TIC 120962288","KOI-4978",286.5907635,38.5582993,2024,0.94196700000,0.70000000,0.27100000,5050.28,0.966000,0.859000,936.34100000
"HD 224538 b","TIC 280803137","HD 224538",359.7164302,-61.5868613,2016,1202.05199000000,12.70000000,2075.73732612,6097.00,1.540000,1.230000,79.06080000
"Kepler-819 b","TIC 139106013","Kepler-819",295.3708312,39.1772925,2016,33.19956480000,2.76000000,8.05000000,5279.00,0.810000,0.860000,664.30600000
"HAT-P-20 b","TIC 26826078","HAT-P-20",111.9164295,24.3361185,2010,2.87531700000,9.71800000,2302.89900000,4595.00,0.694000,0.756000,71.03740000
"Kepler-749 b","TIC 269263934","Kepler-749",299.8973341,43.9040667,2016,17.31716585000,3.10000000,9.80000000,5009.00,0.750000,0.790000,721.02700000
"Kepler-1446 b","TIC 159050852","Kepler-1446",289.4240357,46.7260823,2016,0.68996783200,0.82000000,0.47700000,4865.00,0.750000,0.810000,152.07500000
"HATS-66 b","TIC 52689469","HATS-66",101.3948048,-33.8816918,2018,3.14143910000,15.81589900,1694.03390000,6626.00,1.841000,1.411000,1477.98000000
"GJ 238 b","TIC 260708537","GJ 238",98.4548810,-58.5250316,2024,1.74469990000,0.56600000,0.12600000,3485.00,0.431400,0.419300,15.21420000
"HIP 4845 b","TIC 24250831","HIP 4845",15.5881733,-10.4246208,2020,34.15000000000,3.89000000,14.40000000,4010.00,0.603999,0.620000,21.09740000
"HATS-53 b","TIC 157266693","HATS-53",176.6283230,-33.8600764,2017,3.85377680000,15.02006000,189.10885000,5644.00,1.101000,0.964000,585.77000000
"HAT-P-22 b","TIC 252479260","HAT-P-22",155.6814593,50.1287115,2010,3.21222000000,12.89035000,785.04010000,5302.00,1.110000,1.130000,81.76470000
"K2-381 c","TIC 10195089","K2-381",288.0267612,-21.0075789,2022,16.03465600000,2.00000000,4.66000000,4473.00,0.675000,0.754000,145.70100000
"TOI-700 d","TIC 150428135","TOI-700",97.0957165,-65.5786149,2020,37.42396000000,1.07300000,1.25000000,3459.00,0.421000,0.415000,31.12650000
"Qatar-5 b","TIC 190998418","Qatar-5",7.0539375,42.0613451,2017,2.87923190000,12.40836300,1373.02560000,5747.00,1.076000,1.128000,367.65800000
"Kepler-1354 b","TIC 137096633","Kepler-1354",291.2451266,37.7590079,2016,76.61337700000,2.97000000,9.11000000,6168.00,1.240000,1.160000,1119.45000000
"TOI-5422 b","TIC 80611440","TOI-5422",86.8436173,25.6260342,2026,5.37721900000,9.10169233,8899.19539600,5820.00,1.474000,1.066000,346.14100000
"Kepler-607 c","TIC 159579593","Kepler-607",291.0571451,44.6323060,2021,39.67679977000,2.76001201,8.05000000,5244.00,0.888000,0.808000,519.12200000
"GJ 9689 b","TIC 87942223","GJ 9689",303.4677310,13.3888921,2020,18.27000000000,3.07000000,9.65000000,3836.00,0.570000,0.590000,30.62030000
"Kepler-1715 b","TIC 138431008","Kepler-1715",293.9297337,41.6029048,2021,35.59730148000,4.14042267,16.00000000,6212.00,1.209000,1.082000,522.60500000
"K2-16 b","TIC 281886199","K2-16",175.0972238,4.5574311,2015,7.61880000000,2.02000000,4.74000000,4742.00,0.660000,0.680000,334.96700000
"WASP-161 b","TIC 50712784","WASP-161",126.3378248,-11.5009889,2018,5.40604250000,12.81188700,791.39670000,6400.00,1.712000,1.390000,343.08000000
"Kepler-259 b","TIC 158664318","Kepler-259",288.2119707,46.6150461,2014,8.11531700000,2.80000000,8.25000000,5938.00,0.898000,0.867000,1002.14000000
"Kepler-823 b","TIC 120315151","Kepler-823",284.5825682,39.2201737,2016,4.16809082000,1.57000000,3.09000000,5643.00,0.960000,0.980000,1389.27000000
"Kepler-1727 b","TIC 122376998","Kepler-1727",290.3336142,38.7282722,2021,9.02929973600,3.17321625,10.20000000,5349.00,0.820000,0.824000,894.18700000
"HD 79181 b","TIC 229846907","HD 79181",137.9944736,-19.7474341,2021,273.10000000000,14.10000000,203.41018048,4862.00,11.060000,1.280000,103.33500000
"Kepler-197 d","TIC 27397848","Kepler-197",295.2264739,50.5592348,2014,15.67756300000,1.22000000,1.98000000,6004.00,1.120000,0.857000,330.57500000
"GJ 3323 c","TIC 43605290","GJ 3323",75.4868824,-6.9485133,2017,40.54000000000,1.32000000,2.31000000,3159.00,0.119000,0.164000,5.37484000
"Kepler-1092 b","TIC 273378026","Kepler-1092",297.7232008,47.1126833,2016,58.60179250000,2.07000000,4.94000000,5862.00,1.000000,0.990000,981.23300000
"Kepler-184 d","TIC 63119782","Kepler-184",291.9518784,43.0746172,2014,29.02235800000,2.49000000,6.76000000,5788.00,0.873000,0.872000,610.32600000
"K2-90 c","TIC 14111411","K2-90",59.1527391,22.4724517,2016,2.90070600000,1.30000000,2.24000000,4421.98,0.634754,0.704613,134.18800000
"Kepler-601 b","TIC 351801933","Kepler-601",282.0046852,42.1764657,2016,5.37886844100,1.90000000,4.27000000,5160.00,0.790000,0.850000,414.82500000
"Kepler-781 b","TIC 158489897","Kepler-781",287.6535874,47.4147762,2016,13.21407320000,2.89000000,8.70000000,5162.00,0.780000,0.810000,1064.47000000
"Kepler-1150 b","TIC 27913639","Kepler-1150",296.7244553,49.5326846,2016,2.78786838600,1.02000000,1.04000000,4754.00,0.720000,0.760000,358.51800000
"Kepler-390 c","TIC 137340986","Kepler-390",291.6288086,41.2088351,2014,13.06002200000,0.79000000,0.41800000,5166.00,0.776000,0.787000,435.27700000
"Kepler-1513 c","TIC 394177315","Kepler-1513",289.7917561,39.2852655,2023,841.40000000000,11.00000000,84.54235626,5491.00,0.950000,0.943000,349.24700000
"K2-62 c","TIC 434094657","K2-62",334.3645089,-12.1874776,2016,16.19697000000,1.99000000,4.62000000,4455.00,0.696000,0.670000,112.46700000
"TOI-178 d","TIC 251848941","TOI-178",7.3020115,-30.4541159,2021,6.55756900000,2.69500000,5.20000000,4316.00,0.662000,0.647000,62.69900000
"HD 189733 b","TIC 256364928","HD 189733",300.1821223,22.7097759,2005,2.21857567000,12.66617000,359.14790000,5052.00,0.750000,0.790000,19.76380000
"K2-72 b","TIC 38337202","K2-72",334.6227504,-9.6120084,2016,5.57721200000,1.08000000,1.28000000,3360.47,0.330989,0.271365,66.43210000
"HD 155358 b","TIC 21897561","HD 155358",257.3930947,33.3549277,2007,194.30000000000,13.80000000,314.65170000,5905.00,1.380000,1.150000,43.61970000
"TOI-2104 b","TIC 367630162","TOI-2104",151.6122146,83.0878397,2026,5.90437045700,1.52898127,2.95000000,4856.13,0.723757,0.800000,76.74180000
"DS Tuc A b","TIC 410214986","DS Tuc A",354.9154673,-69.1960430,2019,8.13826800000,5.70000000,413.17900000,5428.00,0.964000,1.010000,44.06220000
"Kepler-222 d","TIC 158625100","Kepler-222",287.9060885,46.9377479,2014,28.08191200000,3.69000000,13.20000000,5433.00,0.869000,0.933000,758.85400000
"TOI-2257 b","TIC 198485881","TOI-2257",194.7396141,77.6617157,2021,35.18934600000,2.19400000,5.45000000,3430.00,0.313000,0.328000,57.79110000
"K2-285 d","TIC 262715204","K2-285",349.3843458,1.3001522,2018,10.45582000000,2.48000000,6.50000000,4975.00,0.787000,0.830000,154.96100000
"HD 175607 b","TIC 382073690","HD 175607",285.2742901,-66.1943379,2015,29.01000000000,,2456.17792930,5392.00,0.700000,0.710000,40.33030000
"HD 140901 c","TIC 179348425","HD 140901",236.8689866,-37.9172333,2022,14386.00000000000,13.40000000,572.09113260,5610.00,0.950000,1.060000,15.25280000
"Kepler-104 d","TIC 158553540","Kepler-104",287.6046621,42.1665104,2014,51.75539400000,3.58000000,5.54022107,5711.00,1.349000,0.818000,400.78500000
"GJ 3293 c","TIC 178872239","GJ 3293",67.1484425,-25.1713396,2015,122.61960000000,4.87000000,21.09000000,3466.00,0.404000,0.420000,20.19030000
"Kepler-38 b","TIC 158316612","Kepler-38",286.8303120,42.2791434,2012,105.59900000000,4.30000000,122.00000000,5623.00,1.752000,0.941000,1174.59000000
"Kepler-1918 b","TIC 63214893","Kepler-1918",292.5305460,42.2145765,2021,47.05640030000,2.29763023,5.89000000,5889.00,0.924000,0.967000,1030.11000000
"Kepler-20 e","TIC 158554588","Kepler-20",287.6979913,42.3385782,2011,6.09848820000,0.82100000,0.76000000,5495.00,0.916400,0.929000,282.56300000
"TOI-1438 c","TIC 229650439","TOI-1438",280.9237844,74.9378327,2025,9.42808900000,2.75000000,10.60000000,5230.00,0.820000,0.876000,110.51300000
"HIP 97233 b","TIC 251662732","HIP 97233",296.4221207,-0.6968794,2014,1062.26506000000,12.10000000,6098.17364511,5020.00,5.340000,1.810000,102.27500000
"Kepler-247 d","TIC 158792051","Kepler-247",288.6425609,43.0393769,2014,20.47791200000,3.94000000,14.70000000,5100.00,0.768000,0.887000,663.71100000
"K2-114 b","TIC 366576758","K2-114",127.8829120,11.9222550,2017,11.39093100000,10.59248676,638.83509807,4899.00,0.832000,0.863000,475.75800000
"TOI-1518 b","TIC 427761355","TOI-1518",352.2675207,67.0348062,2021,1.90261131000,21.05046575,581.62598481,7299.00,1.942000,1.880000,225.88800000
"Kepler-85 d","TIC 159580705","Kepler-85",290.9734395,45.2902761,2014,17.91323000000,1.20000000,8.69679000,5436.00,0.893000,0.947000,765.02500000
"NGTS-25 b","TIC 290742484","NGTS-25",307.4182976,-39.0323568,2022,2.82309300000,11.46678726,203.09235207,5321.00,0.860000,0.910000,521.23300000
"Kepler-813 b","TIC 377782430","Kepler-813",285.6626752,48.4353251,2016,19.12947337000,2.14000000,5.22000000,5743.00,0.930000,0.950000,840.00000000
"GJ 649 b","TIC 236743275","GJ 649",254.5363221,25.7419719,2009,600.10000000000,10.80000000,81.99972901,3734.00,0.500000,0.510000,10.37960000
"EPIC 220554210 c","TIC 266030192","K2-282",13.4321524,7.9952914,2019,0.70531000000,1.60000000,3.19000000,5499.00,1.000000,0.940000,496.28900000
"NN Ser c","TIC 172608008","NN Ser",238.2337015,12.9120871,2010,6987.00000000000,12.60000000,2329.60000000,57000.00,,0.535000,515.81800000
"MASCARA-1 b","TIC 354619337","MASCARA-1",317.5515264,10.7388967,2017,2.14877381000,17.90074218,1175.97100000,7490.00,2.082000,1.900000,182.27300000
"TOI-277 b","TIC 439456714","TOI-277",19.0766985,-20.9532772,2022,3.99400000000,2.65000000,7.51000000,4031.00,0.362000,0.160000,64.66920000
"TOI-2525 c","TIC 149601126","TOI-2525",86.8509737,-60.5213081,2023,49.25190000000,10.13291855,208.81326340,5096.00,0.785000,0.849000,395.39800000
"Kepler-438 b","TIC 336266673","Kepler-438",281.6457236,41.9510686,2015,35.23319000000,1.12000000,1.46000000,3748.00,0.520000,0.544000,195.94287175
"ZTF J1828+2308 b","TIC 1685332572","ZTF J1828+2308",277.2031946,23.1439121,2025,0.11200670000,11.13051784,6356.56814000,15900.00,0.013100,0.610000,201.82700000
"Kepler-693 b","TIC 237159318","Kepler-693",283.2535270,40.3582155,2016,15.37563332000,10.18000000,73.80000000,4881.00,0.720000,0.760000,1151.51000000
"TOI-2025 b","TIC 394050135","TOI-2025",282.7952558,82.2454143,2022,8.87209820000,11.89272852,1144.18226520,5977.00,1.459000,1.199000,335.98500000
"TOI-1248 b","TIC 232612416","TOI-1248",259.0235918,63.1056072,2024,4.36015610000,6.80848590,27.40000000,5205.00,0.868600,0.904200,168.73500000
"TIC 139270665 c","TIC 139270665","TIC 139270665",124.0338967,33.2914532,2024,1010.00000000000,12.90000000,1554.18091023,5844.00,1.016000,1.035000,189.87500000
"Kepler-387 b","TIC 158559417","Kepler-387",287.7982699,45.6567655,2014,6.79163600000,1.03000000,1.08000000,5774.00,1.046000,0.850000,801.05200000
