train_loss,train_acc,test_loss,test_acc
0.6126327216625214,77.46478873239437,2.244059383869171,50.0
0.6444501638412475,76.05633802816901,2.2538264989852905,44.44444444444444
0.3873945713043213,90.14084507042253,2.22690486907959,44.44444444444444
0.5478384613990783,74.64788732394366,2.255186080932617,44.44444444444444
0.47333758473396303,84.50704225352112,2.247375249862671,44.44444444444444
0.412578684091568,85.91549295774648,2.2526185512542725,44.44444444444444
0.4260691046714783,85.91549295774648,2.207545518875122,44.44444444444444
0.4331576764583588,84.50704225352112,2.241504430770874,44.44444444444444
0.5065583467483521,83.09859154929578,2.2544626593589783,44.44444444444444
0.4303010106086731,88.73239436619718,2.283441424369812,44.44444444444444
0.4107836693525314,85.91549295774648,2.22848641872406,44.44444444444444
0.3657041132450104,91.54929577464789,2.1958566904067993,44.44444444444444
0.3766897916793823,90.14084507042253,2.2208163142204285,44.44444444444444
0.4006310135126114,87.32394366197182,2.2426883578300476,44.44444444444444
0.6084070146083832,77.46478873239437,2.2143421173095703,44.44444444444444
0.41749979853630065,92.95774647887323,2.2424190044403076,44.44444444444444
0.5942402184009552,85.91549295774648,2.2511582374572754,44.44444444444444
0.3961205244064331,91.54929577464789,2.221143364906311,44.44444444444444
0.5429353833198547,84.50704225352112,2.2004544734954834,44.44444444444444
0.4338770419359207,84.50704225352112,2.1842209100723267,44.44444444444444
0.38300331830978396,90.14084507042253,2.1971418857574463,44.44444444444444
0.4679546535015106,87.32394366197182,2.2275928258895874,44.44444444444444
0.4108475983142853,90.14084507042253,2.2504005432128906,44.44444444444444
0.3581330895423889,94.36619718309859,2.238066554069519,44.44444444444444
0.3536763906478882,90.14084507042253,2.2282320261001587,44.44444444444444
0.6993830978870392,83.09859154929578,2.220440983772278,44.44444444444444
0.5438055694103241,84.50704225352112,2.2105053663253784,44.44444444444444
0.41102245450019836,87.32394366197182,2.2302111387252808,44.44444444444444
0.47292167544364927,81.69014084507042,2.223051369190216,44.44444444444444
0.507046765089035,88.73239436619718,2.198347747325897,44.44444444444444
0.41137297749519347,87.32394366197182,2.2149396538734436,44.44444444444444
0.7391947925090789,76.05633802816901,2.245093047618866,44.44444444444444
0.6028219640254975,77.46478873239437,2.294938564300537,44.44444444444444
0.43350914120674133,87.32394366197182,2.303288698196411,44.44444444444444
0.5941903352737427,74.64788732394366,2.2710607051849365,44.44444444444444
0.3945565700531006,85.91549295774648,2.295234799385071,44.44444444444444
0.5360992014408111,84.50704225352112,2.294682741165161,44.44444444444444
0.41039212346076964,87.32394366197182,2.2880035638809204,44.44444444444444
0.43740383386611936,84.50704225352112,2.2604134678840637,44.44444444444444
0.4903026819229126,84.50704225352112,2.2725842595100403,44.44444444444444
0.41186941862106324,88.73239436619718,2.2621477842330933,44.44444444444444
0.3462996304035187,92.95774647887323,2.249323308467865,44.44444444444444
0.5556446969509125,76.05633802816901,2.2274922728538513,44.44444444444444
0.45831823348999023,84.50704225352112,2.2203367948532104,44.44444444444444
0.38743115961551666,90.14084507042253,2.213292121887207,44.44444444444444
0.5870459496974945,74.64788732394366,2.2728867530822754,44.44444444444444
0.4993591129779816,83.09859154929578,2.2561658024787903,44.44444444444444
0.6011525511741638,74.64788732394366,2.2313507795333862,44.44444444444444
0.5414039611816406,81.69014084507042,2.2192288637161255,44.44444444444444
0.4249694883823395,88.73239436619718,2.2248669862747192,44.44444444444444
0.5290610313415527,77.46478873239437,2.2299216389656067,44.44444444444444
0.5047661304473877,81.69014084507042,2.2410486936569214,44.44444444444444
0.45600595474243166,87.32394366197182,2.244870603084564,44.44444444444444
0.41898163557052615,87.32394366197182,2.2308050394058228,44.44444444444444
0.4450688183307648,87.32394366197182,2.209381341934204,44.44444444444444
0.40889825820922854,91.54929577464789,2.217220902442932,44.44444444444444
0.4247375428676605,83.09859154929578,2.204151213169098,44.44444444444444
0.424234664440155,83.09859154929578,2.1902740597724915,44.44444444444444
0.4414754182100296,84.50704225352112,2.2419278621673584,44.44444444444444
0.5755570530891418,81.69014084507042,2.2403542399406433,44.44444444444444
0.3351221978664398,91.54929577464789,2.250069737434387,44.44444444444444
0.3551041543483734,90.14084507042253,2.251443862915039,44.44444444444444
0.4394041270017624,80.28169014084507,2.2299983501434326,44.44444444444444
0.44482078552246096,88.73239436619718,2.2045425176620483,44.44444444444444
0.36920851469039917,88.73239436619718,2.195480763912201,44.44444444444444
0.3886835813522339,87.32394366197182,2.1917057037353516,44.44444444444444
0.685170030593872,69.01408450704226,2.224562883377075,44.44444444444444
0.40588746070861814,85.91549295774648,2.2318403720855713,44.44444444444444
0.4137582778930664,84.50704225352112,2.2158066630363464,44.44444444444444
0.49727182388305663,83.09859154929578,2.2476158142089844,44.44444444444444
0.4690418541431427,85.91549295774648,2.2544487714767456,44.44444444444444
0.43468984961509705,90.14084507042253,2.259199798107147,44.44444444444444
0.43497434854507444,84.50704225352112,2.2460029125213623,44.44444444444444
0.5503991663455963,77.46478873239437,2.3070980310440063,44.44444444444444
0.39228216409683225,91.54929577464789,2.2386672496795654,44.44444444444444
0.5280453741550446,78.87323943661971,2.2351491451263428,44.44444444444444
0.3957616984844208,90.14084507042253,2.2114927768707275,44.44444444444444
0.4546015918254852,84.50704225352112,2.2266226410865784,44.44444444444444
0.44289233684539797,90.14084507042253,2.1961746215820312,44.44444444444444
