tic_id,orbital_period_days,planet_radius_rearth,equilibrium_temperature_k,transit_depth_ppm,quality_score,validation_flag,final_confidence,combined_score,rank,priority
272080244,13.281518165694438,2.0052871507858874,631.9450168645003,42380.88700162218,0.6174251282338218,PROMISING,0.7174251282338218,0.6674251282338217,55,MEDIUM
158002130,9.69680796081427,0.18505274514188533,629.981951786963,678.6258499167386,0.6085028220991149,PROMISING,0.7085028220991149,0.6585028220991149,56,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,57,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,58,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,59,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,60,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,61,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,62,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,63,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,64,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,65,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,66,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,67,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,68,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,69,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,70,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,71,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,72,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,73,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,74,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,75,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,76,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,77,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,78,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,79,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,80,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,81,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,82,MEDIUM
100990000,9.600721180181537,0.1668965288921368,674.3300563618996,235.76173415284796,0.6063471854985321,PROMISING,0.706347185498532,0.6563471854985321,83,MEDIUM
